X	intensity_IB_1_24	intensity_IB2_1_24	intensity_KR_1_24	intensity_IB_30_6	intensity_IB2_30_6	intensity_KR_30_6
416|M	NA	23.0278056326494	NA	23.5881170034235	22.1259425193111	NA
417|M	22.0864682361114	17.1035542362358	NA	21.5976018600258	NA	NA
418|M	NA	NA	NA	NA	19.9138809259849	NA
419|M	20.4687908415497	NA	NA	NA	NA	NA
420|M	NA	24.5486609616133	NA	NA	26.1026215298692	20.5904759869486
421|M	NA	NA	NA	NA	19.9138809259849	NA
423|M	21.494940478012	NA	NA	NA	NA	NA
424|M	32.0574330982644	32.9173870279638	30.3586912418634	31.5546197918648	32.5992139854906	29.5382004528333
425|M	NA	21.4147106035138	NA	NA	18.8014608018251	NA
427|M	NA	21.6242716955292	NA	NA	23.4279591162238	NA
428|M	NA	19.1540196335858	NA	NA	NA	NA
429|M	26.9362856039998	NA	NA	23.3829455674327	NA	NA
430|M	26.9362856039998	NA	NA	23.3829455674327	NA	NA
431|M	17.620285523346	21.2498130144519	NA	NA	19.0800402774724	NA
433|M	24.4640868838897	27.4939377943809	22.0367954982744	24.1758407446329	27.1484427039535	20.9175463944938
434|M	NA	NA	NA	NA	19.3307776379469	NA
435|M	NA	NA	NA	NA	18.8125607660485	NA
436|M	NA	NA	NA	NA	17.8010197775701	NA
437|M	23.1691689258627	25.0172055137143	NA	21.8088146980043	24.6246359289357	NA
438|M	NA	19.2515364170602	NA	NA	NA	NA
439|M	NA	25.4755559401223	NA	18.3463475111085	25.3874576423028	NA
440|M	NA	NA	22.830648759197	20.1846406405402	NA	21.1306431935472
441|M	NA	NA	20.9894539544221	20.1846406405402	NA	NA
442|M	NA	NA	21.7995340382562	NA	NA	19.8295654533016
443|M	NA	NA	NA	NA	19.009281112366	22.0039182610471
444|M	27.6738773956196	27.7624135470153	24.9321196866058	25.5092205324974	27.13411536416	26.8516735559666
445|M	NA	18.919533335797	NA	NA	NA	NA
446|M	25.9161559266787	25.4930958583523	22.6952405117127	16.8166888172737	25.8117304754883	24.7410735564957
447|M	19.2166752922258	24.4109110419991	22.1028001286147	NA	24.8755443440639	23.5887939292828
448|M	NA	23.6035352001912	22.7139235219374	21.1509401888137	23.2841248436867	22.3629364084441
449|M	25.4155464275996	24.2618679673108	22.6859579874695	24.6009753783649	23.3020548460681	21.6524191380023
450|M	NA	NA	19.4017803313947	NA	NA	NA
451|M	16.0800562227327	17.9127139956373	NA	19.2362514345391	15.3859354263314	NA
452|M	NA	20.8303656969114	NA	NA	21.1069591319106	NA
453|M	NA	24.5234198539756	NA	NA	24.3077887249634	22.0550020933223
454|M	NA	NA	27.2588646697483	NA	NA	NA
455|M	25.3967398037833	25.0305308479638	23.7926548862809	24.6621112687804	25.1921004133721	22.8543504153667
456|M	NA	19.4062040748196	NA	NA	22.2858509369504	NA
457|M	NA	22.0731156961762	NA	NA	21.5278117086244	NA
458|M	NA	22.4971894542582	NA	NA	23.8928015495575	NA
459|M	NA	19.3218893535359	NA	NA	NA	NA
460|M	NA	NA	NA	NA	NA	22.9364437479144
