X	intensity_IB_1_24	intensity_IB2_1_24	intensity_KR_1_24	intensity_IB_30_6	intensity_IB2_30_6	intensity_KR_30_6
353|L	27.4093257210481	28.0956618905725	27.1761028686983	26.97124500251	27.2341611223823	26.8390063063976
354|L	NA	24.3890228288711	NA	22.2133346811419	22.6106247651088	NA
355|L	NA	22.3803185913606	NA	NA	NA	NA
356|L	NA	22.3803185913606	NA	NA	NA	NA
357|L	NA	22.3009668918675	20.3935453429961	NA	23.1648374253151	22.8844082273917
358|L	25.8584483341446	27.6006116373184	18.8266688678373	24.0986882371333	25.9054540289921	23.8617158033471
359|L	NA	NA	19.3705135664908	NA	NA	NA
360|L	20.69501675567	20.3347478507113	21.3233796826692	20.8941859320161	20.1481473783368	25.1468737488606
361|L	NA	NA	NA	22.3596853952788	NA	NA
362|L	NA	22.3487044552961	NA	NA	21.7879764818251	NA
363|L	NA	19.262922704515	NA	NA	19.6307595098433	NA
364|L	NA	NA	25.1785925564299	NA	NA	NA
365|L	NA	NA	25.1785925564299	NA	NA	NA
366|L	25.6813106454064	24.7325613327914	26.7833911766713	26.6798203582409	24.7862193589255	25.0597188499207
367|L	NA	NA	NA	NA	NA	24.6616372139998
368|L	NA	NA	NA	20.6249061210529	NA	22.0033028478367
369|L	22.16646920938	21.7835232080284	22.3881873212156	22.0034362125451	21.9771909467616	21.2125270553215
371|L	NA	NA	NA	21.5375634370086	NA	NA
372|L	28.6496517997616	28.6909965162865	26.2543243935326	28.3518715451048	28.6644385530508	29.4989879071966
373|L	30.0790969935417	29.5963658322097	29.2271574358049	29.599437215432	29.3122664599541	31.3662938349722
374|L	26.0737038921191	26.6328997466215	26.1258030902249	24.8019941626241	26.835832527325	27.3229467264213
375|L	NA	NA	NA	21.9279340387877	NA	NA
376|L	25.4762905992537	24.3754118114465	25.5309491419373	25.2038868803342	22.7772469254087	NA
377|L	25.5132869990864	25.4567019279127	25.8524873185489	28.7532834560527	23.6511773450478	23.8441779279881
378|L	22.199441086165	22.0325947261313	23.6887667153241	23.3966747566079	22.417850254329	NA
379|L	26.7420632975636	24.4855018054308	26.7405472058877	26.2023944346761	22.6556923010252	24.371470774039
380|L	NA	21.5321822509516	NA	NA	22.1296198860772	NA
381|L	17.6493672444844	20.0717006103214	18.40969235542	18.6102549198904	21.6067867474767	20.1870269272638
382|L	NA	22.8069528098293	22.0971968539771	NA	21.9295056317001	NA
383|L	NA	NA	28.9621042820568	NA	NA	NA
384|L	NA	NA	28.9621042820568	NA	NA	NA
385|L	NA	NA	28.9621042820568	NA	NA	NA
395|L	NA	21.2973835616968	NA	NA	NA	NA
396|L	22.3677579832362	NA	NA	NA	22.9396695454046	NA
397|L	NA	21.0905264628666	NA	NA	17.8448360188141	NA
398|L	19.5890457799018	21.0664728461124	22.0463330479108	18.6032400744546	22.0723017666977	NA
399|L	21.2940508700904	20.3482494739407	NA	22.0619370659665	20.1704263715664	NA
400|L	25.0355388460465	24.1308307922533	26.4945596063707	24.8139226131415	22.8199936302173	21.7261351734743
402|L	23.3823902375697	NA	NA	22.7681139208091	20.7631791727152	NA
403|L	23.9784049967309	22.469851885079	NA	23.8358333289541	22.7512812341266	21.8099389604116
404|L	22.840551256263	21.8210566981069	NA	NA	23.2197173678576	24.7623858695055
405|L	NA	26.054535289308	24.1208496183543	NA	26.1934458635826	NA
406|L	NA	26.054535289308	24.1208496183543	NA	26.1934458635826	NA
407|L	NA	26.054535289308	24.1208496183543	NA	26.1934458635826	NA
408|L	NA	26.0319989389339	22.7179947586383	NA	25.985828097341	NA
409|L	NA	NA	NA	NA	18.6514133093183	NA
410|L	NA	NA	NA	NA	21.8821593909833	NA
411|L	28.0454089228011	28.2899157833439	27.3776843914861	28.4613569206573	28.5132353660998	26.0877502680209
412|L	NA	22.7881151584327	23.3872664724823	22.8771170615936	20.557668091134	NA
413|L	23.7627934374853	24.8413214301836	25.4099063160748	24.9392730500484	23.8236284785109	NA
414|L	23.6823676480703	24.4834818976514	24.4415677199324	23.1101280082634	24.1718585002577	23.4004612813026
415|L	NA	23.7710881176056	NA	NA	21.4992925803708	NA
416|L	NA	23.8668898786202	NA	24.0894467075114	22.0485336785257	NA
417|L	21.7650392793662	17.6640723156884	NA	22.2249403034141	NA	NA
418|L	NA	NA	NA	NA	20.2417046924168	NA
419|L	19.10593965065	NA	NA	NA	NA	NA
420|L	NA	23.5606240867673	NA	NA	25.5108877243316	21.6346221115862
421|L	NA	NA	NA	NA	20.2417046924168	NA
422|L	18.7460031080072	NA	NA	19.3818453691451	NA	NA
423|L	21.3077251106685	NA	NA	NA	NA	NA
424|L	32.2401366105203	32.0923486031472	31.6763285884266	32.1459870123488	32.6247731722102	30.3020924220913
425|L	NA	20.1374767717753	NA	NA	19.5643571486854	NA
427|L	NA	19.8255357988567	NA	NA	22.9077517267663	NA
428|L	NA	18.9403921418387	NA	NA	NA	NA
429|L	16.1962592771572	NA	NA	NA	NA	NA
430|L	16.1962592771572	NA	NA	NA	NA	NA
431|L	17.9349033918591	20.4062793072505	NA	NA	20.0387144846406	NA
433|L	25.1271739829611	26.8734202891393	23.3761136186418	24.9267566617753	26.4982809105654	21.781767973752
434|L	NA	NA	NA	NA	19.4487037406834	NA
435|L	NA	NA	NA	NA	18.6775559630368	NA
436|L	NA	NA	NA	NA	18.9186963114658	NA
437|L	23.5574232109862	23.50276193743	NA	23.3385577677224	23.5369692306716	NA
438|L	NA	18.2910539307446	NA	NA	NA	NA
439|L	NA	24.7770823432827	NA	20.396410454825	25.1809977714802	NA
440|L	NA	NA	22.4256744556358	20.8012286206081	NA	21.5304251562439
441|L	NA	NA	20.5316915257252	20.3941735130518	NA	NA
442|L	NA	NA	21.3013185822185	NA	NA	20.0748815486165
443|L	NA	NA	NA	NA	18.8985554207951	23.4214948572802
444|L	28.1159868852739	26.5225721598407	26.0697231719019	26.0691187219697	26.3661800053016	28.0026153469535
446|L	26.6068913171791	24.5197582563735	23.9437820450278	18.1910075586177	26.1353542538965	26.3879518378207
447|L	19.6387873586635	23.508486746515	23.491996579918	NA	24.5713180154401	24.1231255396842
